PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FlrSF1st,FlrSF2nd,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,MapRefNo,Prop_Addr,YearBuilt_Group,HouseAge,RemodAge,TotalSF,TotalBath,RoadRail,GoodGarageType,Zone,CulDSac,Exterior1st_top,TwoStory,ExQual,LargerHouse,Remod,ExBsmtQual,HasFireplace,ExKitchen,ExterQual,BsmtQual,KitchenQual,ExterCond,Location_2,Location_3,Location_4,Foundation_CBlock,Foundation_PConc,Foundation_Slab,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,full_address,latitude,longitude
527402220,1002,148500,20,RL,65.0,8750,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,No,BLQ,828.0,Unf,0.0,174.0,1002.0,GasA,TA,1,SBrkr,1002,0,0,1.0,0.0,1,0,3,1,5,Typ,0,None,Detchd,1973.0,Unf,2.0,902.0,TA,TA,Y,0,0,0,0,0,MnPrv,None,0,8,2009,WD ,Normal,527402220.0,3316 GARNER AVE,1940-1979,39,39,2004.0,2.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"3316 GARNER AVE, Iowa, United STATES",42.05470832653061,-93.62648085714287
904351240,1112,63000,50,RL,60.0,9780,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1.5Fin,5,3,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,TA,0,FuseA,687,425,0,1.0,0.0,2,0,4,1,6,Typ,0,None,Detchd,1934.0,Unf,1.0,226.0,Po,Po,N,0,0,0,0,0,None,None,0,3,2009,WD ,Normal,904351240.0,122 HOWARD AVE,1900-1939,75,59,1697.0,3.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,"122 HOWARD AVE, Iowa, United STATES",42.02304640816327,-93.65834769387754
535452090,1041,128000,20,RL,71.0,7350,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,No,Unf,0.0,Unf,0.0,1041.0,1041.0,GasA,Gd,1,SBrkr,1041,0,0,0.0,0.0,1,0,3,1,6,Typ,0,None,Attchd,1958.0,RFn,1.0,294.0,TA,TA,Y,0,0,0,0,0,GdWo,None,0,3,2009,WD ,Normal,535452090.0,1425 MAXWELL AVE,1940-1979,51,51,2082.0,1.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"1425 MAXWELL AVE, Iowa, United STATES",42.03611175102567,-93.60694141044607
528427070,1933,214000,60,RL,86.0,14598,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,TA,Mn,Unf,0.0,Unf,0.0,894.0,894.0,GasA,Ex,1,SBrkr,894,1039,0,0.0,0.0,2,1,4,1,9,Typ,1,Gd,BuiltIn,2007.0,Fin,3.0,668.0,TA,TA,Y,100,18,0,0,0,None,None,0,1,2008,WD ,Normal,528427070.0,3317 CULLEN DR,2000 and later,1,1,2827.0,2.5,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,0,0,"3317 CULLEN DR, Iowa, United STATES",42.055349838388075,-93.6441992173775
910201050,1601,129850,50,RM,50.0,7288,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Po,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,Ex,1,SBrkr,936,665,0,0.0,0.0,2,0,3,1,6,Typ,0,None,None,1925.0,None,0.0,0.0,None,None,N,0,0,0,176,0,None,None,0,9,2007,WD ,Normal,910201050.0,1212 LINCOLN WAY,1900-1939,82,4,2537.0,2.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,"1212 LINCOLN WAY, Iowa, United STATES",42.022788142857145,-93.6271091632653
909277100,964,163500,30,RL,80.0,13360,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,No,ALQ,713.0,Unf,0.0,163.0,876.0,GasA,Ex,1,SBrkr,964,0,0,1.0,0.0,1,0,2,1,5,Typ,0,None,Detchd,1921.0,Unf,2.0,432.0,TA,TA,Y,0,0,44,0,0,None,None,0,8,2009,WD ,Normal,909277100.0,2011 KILDEE ST,1900-1939,88,3,1840.0,2.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0,1,0,0,0,0,0,0,0,0,"2011 KILDEE ST, Iowa, United STATES",42.01764715939968,-93.63973588049143
531452070,1332,145000,120,RL,50.0,7175,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Story,6,5,1990,1991,Gable,CompShg,Plywood,ImStucc,None,0.0,TA,No,Unf,0.0,Unf,0.0,1332.0,1332.0,GasA,Gd,1,SBrkr,1332,0,0,0.0,0.0,2,0,2,1,5,Typ,0,None,Attchd,1990.0,RFn,2.0,542.0,TA,TA,Y,0,60,0,0,0,None,None,0,2,2009,WD ,Normal,531452070.0,1408 INDIANA AVE,1980-1999,19,18,2664.0,2.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,1,0,0,0,1,0,0,0,0,1,"1408 INDIANA AVE, Iowa, United STATES",42.03552981169623,-93.68623304546638
528387050,2127,271000,60,RL,81.0,10944,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,448.0,TA,No,GLQ,1000.0,Unf,0.0,223.0,1223.0,GasA,Ex,1,SBrkr,1223,904,0,1.0,0.0,2,1,3,1,5,Typ,2,TA,Attchd,1994.0,RFn,2.0,525.0,TA,TA,Y,171,132,0,0,0,None,None,0,8,2008,WD ,Normal,528387050.0,3015 VALLEY VIEW RD,1980-1999,14,14,3350.0,3.5,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,0,0,"3015 VALLEY VIEW RD, Iowa, United STATES",42.05055927360286,-93.65166036668946
905480240,1111,95000,50,RL,60.0,9084,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Fa,Mn,LwQ,236.0,Rec,380.0,0.0,616.0,GasA,TA,0,SBrkr,616,495,0,0.0,1.0,1,0,3,1,5,Typ,0,None,Detchd,1941.0,Unf,1.0,200.0,TA,Fa,Y,48,0,0,0,0,None,None,0,3,2008,ConLw,Normal,905480240.0,3121 LINCOLN WAY,1940-1979,67,58,1727.0,1.5,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,"3121 LINCOLN WAY, Iowa, United STATES",42.45617538694798,-96.36826347951012
906394060,1596,181000,60,RL,78.0,9316,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,532.0,TA,Av,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,1,SBrkr,784,812,0,0.0,0.0,2,1,3,1,6,Typ,0,None,Attchd,2005.0,RFn,2.0,610.0,TA,TA,Y,144,45,0,0,0,None,None,0,6,2006,WD ,Normal,906394060.0,112 HARTFORD DR,2000 and later,1,1,2380.0,2.5,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"112 HARTFORD DR, Iowa, United STATES",42.023161639829276,-93.688895
909282030,3447,381000,50,RL,65.0,14100,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,TA,Mn,Rec,192.0,Unf,0.0,536.0,728.0,GasA,Ex,1,SBrkr,1968,1479,0,0.0,0.0,3,1,4,1,9,Typ,2,Gd,BuiltIn,1982.0,Unf,3.0,1014.0,TA,TA,Y,314,12,0,0,0,GdWo,None,0,5,2008,WD ,Normal,909282030.0,2116 COUNTRY CLUB BLVD,1900-1939,73,11,4175.0,3.5,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,0,1,0,1,0,0,0,0,0,0,"2116 COUNTRY CLUB BLVD, Iowa, United STATES",42.015873,-93.642674
905225040,1601,140000,80,RL,85.0,13825,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,533.0,533.0,GasA,TA,1,SBrkr,1021,580,0,0.0,1.0,1,0,3,1,6,Min2,0,None,BuiltIn,1958.0,RFn,1.0,300.0,TA,TA,Y,280,34,0,0,0,None,None,0,12,2008,WD ,Normal,905225040.0,1239 WISCONSIN AVE,1940-1979,50,21,2134.0,1.5,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1,0,0,1,0,0,0,0,0,0,"1239 WISCONSIN AVE, Iowa, United STATES",41.531288265306124,-90.64924012244899
908275130,1200,130500,50,RL,70.0,11767,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,No,BLQ,352.0,Unf,0.0,416.0,768.0,GasA,Ex,1,SBrkr,768,432,0,0.0,0.0,1,0,3,1,6,Typ,0,None,Detchd,1946.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,None,None,0,5,2008,WD ,Normal,908275130.0,234 S FRANKLIN AVE,1940-1979,62,13,1968.0,1.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,"234 S FRANKLIN AVE, Iowa, United STATES",42.0197906,-93.664509
527226040,1424,155000,190,RL,195.0,41600,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Story,5,5,1969,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,ALQ,1047.0,Unf,0.0,53.0,1100.0,GasW,TA,1,SBrkr,1424,0,0,1.0,0.0,1,1,3,1,7,Mod,0,None,2Types,1969.0,Unf,3.0,828.0,TA,TA,N,144,0,0,0,0,None,None,0,11,2007,WD ,Normal,527226040.0,4014 DAWES DR,1940-1979,38,17,2524.0,2.5,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0,1,0,1,0,0,1,0,0,0,"4014 DAWES DR, Iowa, United STATES",42.06022015058052,-93.62295726356056
903458110,1406,89500,50,RM,65.0,7920,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,319.0,319.0,GasA,TA,1,FuseA,1035,371,0,0.0,0.0,1,0,3,1,6,Typ,0,None,None,1920.0,None,0.0,0.0,None,None,N,0,144,0,0,0,MnPrv,None,0,3,2008,WD ,Normal,903458110.0,1107 LINCOLN WAY,1900-1939,88,58,1725.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,"1107 LINCOLN WAY, Iowa, United STATES",42.02295687755102,-93.62546034693877
535425080,2448,277500,60,RL,65.0,18275,Pave,None,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,ALQ,636.0,Unf,0.0,802.0,1438.0,GasA,TA,1,SBrkr,1900,548,0,1.0,0.0,3,0,3,1,9,Typ,2,Gd,Attchd,1962.0,RFn,2.0,441.0,TA,TA,Y,520,102,0,0,0,None,None,0,9,2006,WD ,Normal,535425080.0,415 PAULSON DR,1940-1979,44,8,3886.0,4.0,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"415 PAULSON DR, Iowa, United STATES",42.04078546204856,-93.60656958697224
907201220,907,140000,20,RL,47.5,16269,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,Av,GLQ,625.0,Unf,0.0,282.0,907.0,GasA,TA,1,SBrkr,907,0,0,0.0,0.0,1,0,3,1,5,Typ,0,None,Attchd,1978.0,Unf,1.0,343.0,TA,TA,Y,72,0,0,0,0,MnPrv,None,0,7,2009,WD ,Normal,907201220.0,5140 EMERSON DR,1940-1979,31,31,1814.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,"5140 EMERSON DR, Iowa, United STATES",42.020059778607575,-93.68718591763705
903426160,1984,160000,60,RM,57.0,8094,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2.5Unf,6,8,1910,1983,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Mn,Rec,196.0,Unf,0.0,1046.0,1242.0,GasA,Gd,1,SBrkr,1242,742,0,0.0,0.0,2,0,5,1,8,Typ,0,None,Detchd,1910.0,None,1.0,360.0,None,None,Y,64,0,180,0,0,MnPrv,Shed,1000,9,2008,WD ,Normal,903426160.0,817 HODGE AVE,1900-1939,98,25,3226.0,2.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0,0,0,1,0,1,0,0,0,"817 HODGE AVE, Iowa, United STATES",42.02911295918368,-93.62171457142857
905478140,1342,125000,20,RL,58.0,9280,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Story,5,6,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,No,ALQ,557.0,Unf,0.0,785.0,1342.0,GasA,Ex,1,SBrkr,1342,0,0,1.0,0.0,1,0,4,1,7,Typ,0,None,Detchd,1951.0,Unf,1.0,256.0,TA,TA,Y,0,0,0,0,0,None,None,0,4,2007,WD ,Normal,905478140.0,209 HOWARD AVE,1940-1979,56,56,2684.0,2.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,"209 HOWARD AVE, Iowa, United STATES",42.023976828047495,-93.65858202077327
907414070,1190,173500,20,RL,65.0,8769,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Av,GLQ,709.0,Unf,0.0,460.0,1169.0,GasA,Ex,1,SBrkr,1190,0,0,1.0,0.0,2,0,2,1,5,Typ,0,None,Attchd,2005.0,RFn,2.0,578.0,TA,TA,Y,100,41,0,0,0,None,None,0,10,2007,WD ,Normal,907414070.0,4818 WALLER ST,2000 and later,2,2,2359.0,3.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"4818 WALLER ST, Iowa, United STATES",42.01353445454545,-93.68471572727273
914476050,1004,135000,90,RL,78.0,10530,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,TA,Gd,GLQ,975.0,Unf,0.0,0.0,975.0,GasA,TA,1,SBrkr,1004,0,0,1.0,0.0,1,0,2,1,4,Typ,0,None,Attchd,1977.0,Unf,2.0,504.0,TA,TA,Y,0,0,0,0,0,None,None,0,5,2006,WD ,Normal,914476050.0,702 CRYSTAL ST,1940-1979,29,29,1979.0,2.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1,0,0,1,0,0,0,1,0,0,"702 CRYSTAL ST, Iowa, United STATES",41.996899895960425,-93.60299219600131
528235090,2267,200000,60,RL,65.0,8068,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,1010.0,1010.0,GasA,Ex,1,SBrkr,1010,1257,0,0.0,0.0,2,1,4,1,8,Typ,1,TA,BuiltIn,2002.0,RFn,2.0,390.0,TA,TA,Y,120,46,0,0,0,None,None,0,12,2009,ConLI,Normal,528235090.0,3827 BRICKMAN AVE,2000 and later,7,7,3277.0,2.5,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"3827 BRICKMAN AVE, Iowa, United STATES",42.059454259012924,-93.64319327177769
527355150,2524,278000,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Story,8,5,1981,1981,Hip,WdShngl,BrkFace,BrkFace,None,0.0,TA,No,ALQ,1104.0,Unf,0.0,1420.0,2524.0,GasA,TA,1,SBrkr,2524,0,0,1.0,0.0,2,1,4,1,9,Typ,1,Gd,Attchd,1981.0,Fin,2.0,542.0,TA,TA,Y,474,120,0,0,0,MnPrv,None,0,7,2009,WD ,Normal,527355150.0,1910 STEVENSON DR,1980-1999,28,28,5048.0,3.5,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,1,0,0,0,1,0,0,0,0,0,"1910 STEVENSON DR, Iowa, United STATES",42.05291513617854,-93.63375536933796
527454130,1456,137900,160,RL,24.0,2349,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,2Story,6,5,1977,1977,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,No,ALQ,389.0,Unf,0.0,466.0,855.0,GasA,TA,1,SBrkr,855,601,0,0.0,0.0,2,1,3,1,6,Typ,1,TA,Attchd,1977.0,Unf,2.0,440.0,TA,TA,Y,0,28,0,0,0,None,None,0,5,2009,WD ,Normal,527454130.0,1119 JOHNSON ST,1940-1979,32,32,2311.0,2.5,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,1,0,0,1,0,0,0,0,1,0,"1119 JOHNSON ST, Iowa, United STATES",41.52128463636363,-93.62884072727272
533215020,1638,300000,120,FV,65.0,4765,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Story,9,5,2000,2000,Hip,CompShg,MetalSd,MetalSd,BrkFace,260.0,TA,Av,GLQ,1027.0,Unf,0.0,587.0,1614.0,GasA,Ex,1,SBrkr,1638,0,0,1.0,0.0,2,0,2,1,5,Typ,1,TA,Attchd,2000.0,Fin,2.0,495.0,TA,TA,Y,230,68,0,0,0,None,None,0,7,2008,WD ,Normal,533215020.0,2509 BRADFORD DR,1980-1999,8,8,3252.0,3.0,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,2.0,0,0,1,0,1,0,0,0,0,1,"2509 BRADFORD DR, Iowa, United STATES",41.64636326530612,-91.49952326530612
526302120,1797,169000,20,RL,80.0,11765,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,302.0,TA,Mn,Rec,1127.0,Unf,0.0,490.0,1617.0,GasA,Fa,1,SBrkr,1797,0,0,0.0,0.0,1,1,3,1,7,Typ,1,TA,Attchd,1957.0,Unf,3.0,963.0,TA,TA,Y,0,0,0,0,0,None,None,0,6,2006,WD ,Normal,526302120.0,627 RIVER OAK DR,1940-1979,49,49,3414.0,1.5,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"627 RIVER OAK DR, Iowa, United STATES",42.05285252734815,-93.61867770937495
532378220,941,129200,20,RL,65.0,8789,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,6,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Mn,Rec,659.0,Unf,0.0,253.0,912.0,GasA,TA,1,SBrkr,941,0,0,0.0,0.0,1,0,3,1,6,Typ,1,Po,Attchd,1967.0,Unf,1.0,288.0,TA,TA,Y,64,0,0,0,0,None,None,0,6,2006,WD ,Normal,532378220.0,1310 ALABAMA LN,1940-1979,39,39,1853.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"1310 ALABAMA LN, Iowa, United STATES",42.03476522873856,-93.67190502706886
907420110,1536,167000,60,RL,64.0,9045,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Mn,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,1,SBrkr,768,768,0,0.0,0.0,2,1,3,1,6,Typ,0,None,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,0,40,0,0,0,None,None,0,6,2007,WD ,Normal,907420110.0,908 POE AVE,2000 and later,2,2,2304.0,2.5,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"908 POE AVE, Iowa, United STATES",42.01458634071595,-93.6837257559237
527354100,1472,187500,80,RL,65.0,14115,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,SLvl,7,5,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,225.0,TA,Av,GLQ,1036.0,Unf,0.0,336.0,1372.0,GasA,TA,1,SBrkr,1472,0,0,1.0,0.0,2,0,3,1,6,Typ,2,TA,Attchd,1980.0,Unf,2.0,588.0,TA,TA,Y,233,48,0,0,0,None,None,0,6,2009,WD ,Normal,527354100.0,1915 STEVENSON DR,1940-1979,29,29,2844.0,3.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"1915 STEVENSON DR, Iowa, United STATES",42.05291637350058,-93.63398195443641
535404080,816,129900,20,RL,73.0,7100,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,No,GLQ,708.0,Unf,0.0,108.0,816.0,GasA,TA,1,FuseA,816,0,0,1.0,0.0,1,0,2,1,5,Typ,0,None,Detchd,1957.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,None,None,0,7,2006,WD ,Normal,535404080.0,1603 CARROLL AVE,1940-1979,49,49,1632.0,2.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"1603 CARROLL AVE, Iowa, United STATES",42.312003,-96.280718
527450080,1365,125500,160,RM,24.0,2160,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,2Story,5,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,No,LwQ,402.0,Unf,0.0,363.0,765.0,GasA,Gd,1,SBrkr,765,600,0,0.0,0.0,1,1,3,1,7,Min1,1,Fa,Attchd,1973.0,Unf,2.0,440.0,TA,TA,Y,0,36,0,0,0,None,None,0,6,2006,WD ,Normal,527450080.0,1437 TRUMAN PL,1940-1979,33,33,2130.0,1.5,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0,0,0,1,0,0,0,0,0,1,"1437 TRUMAN PL, Iowa, United STATES",42.05260930263202,-93.62917921696385
905352030,2022,192000,60,RL,83.0,10005,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,299.0,TA,No,BLQ,392.0,Unf,0.0,768.0,1160.0,GasA,Ex,1,SBrkr,1156,866,0,0.0,0.0,2,1,4,1,8,Typ,1,TA,Attchd,1977.0,Fin,2.0,505.0,TA,TA,Y,288,117,0,0,0,None,None,0,3,2008,WD ,Normal,905352030.0,212 TRAIL RIDGE RD,1940-1979,31,31,3182.0,2.5,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0,1,0,1,0,0,0,0,0,0,"212 TRAIL RIDGE RD, Iowa, United STATES",41.3835099,-93.5701596
